,year,price,total_run,tax,engineSize,mileage_lit,model_ I10,model_ I20,model_ I30,model_ I40,model_ I800,model_ IX20,model_ IX35,model_ Ioniq,model_ Kona,model_ Santa Fe,model_ Tucson,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,fule_Diesel,fule_Hybrid,fule_Petrol
3706,2019,30491,6402,145,2.2,11.31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3707,2019,33791,5883,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3708,2019,22491,8574,145,1.6,12.05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3709,2019,23991,5500,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3710,2019,23991,5500,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3711,2019,23991,5500,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3712,2019,23991,5500,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3713,2019,23991,5500,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3714,2019,23991,5500,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3715,2019,9491,10,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3716,2018,14991,9206,145,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3717,2017,7390,13719,30,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3718,2017,12790,32127,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3719,2018,12371,12453,150,1.0,12.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3720,2019,22995,2800,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3721,2019,9491,4000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3722,2019,9491,4000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3723,2019,9491,4000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3724,2018,12991,6526,150,1.0,12.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3725,2019,18430,17124,150,2.5,8.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3726,2017,7570,3149,150,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3727,2019,22020,2135,150,1.6,8.98,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3728,2013,4740,16197,20,1.2,16.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3729,2017,9121,6346,150,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3730,2017,9210,4528,150,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3731,2017,9180,10000,150,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3732,2019,9491,4000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3733,2019,8995,4000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3734,2019,9491,3000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3735,2019,9491,1500,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3736,2019,16500,10,145,1.6,13.82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3737,2019,16500,10,145,1.6,13.82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3738,2019,16000,30,145,1.6,14.34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3739,2018,14499,13410,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3740,2014,6499,19371,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3741,2014,6199,16059,30,1.2,15.22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3742,2017,8495,31100,160,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3743,2016,8660,30279,145,1.4,12.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3744,2015,8032,27328,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3745,2019,28990,7921,145,2.2,11.31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3746,2017,7190,20391,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3747,2019,18790,9854,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3748,2018,11640,15424,145,1.4,13.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3749,2016,9190,6566,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3750,2019,35456,8000,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3751,2019,26980,2984,145,1.6,13.31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3752,2018,21590,7022,145,2.0,11.49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3753,2018,14980,6124,145,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3754,2019,8190,7832,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3755,2019,17980,12806,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3756,2019,32980,2390,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3757,2019,19980,12254,145,1.6,8.98,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3758,2018,19980,20566,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3759,2015,17290,37854,265,2.2,11.15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3760,2019,23000,50,145,1.6,9.96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3761,2018,13709,38469,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3762,2018,15089,35934,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3763,2018,13789,37125,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3764,2018,16459,33610,145,2.5,8.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3765,2017,10654,14847,145,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3766,2018,17234,10873,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3767,2019,20000,9468,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3768,2018,8345,10010,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3769,2018,8000,5006,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3770,2019,13920,11478,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3771,2019,18695,14687,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3772,2015,12691,14500,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3773,2019,18867,9153,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3774,2019,15278,11036,145,1.6,9.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3775,2018,13969,35007,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3776,2018,14959,37133,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3777,2018,7659,30868,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3778,2018,7259,30549,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3779,2018,14678,11398,145,1.6,9.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3780,2019,18314,6621,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3781,2019,21390,100,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3782,2019,16390,10,145,1.6,9.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3783,2019,23991,10,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3784,2019,23991,10,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3785,2019,23991,10,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3786,2019,22895,100,145,1.6,12.87,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3787,2019,23991,3400,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3788,2019,23991,10,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3789,2016,7699,20603,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3790,2016,13499,33925,240,2.0,11.49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3791,2017,6999,36797,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3792,2020,12299,1420,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3793,2019,14298,1232,145,1.0,11.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3794,2020,36999,2885,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3795,2016,7499,21597,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3796,2015,7699,38000,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3797,2013,6999,54321,150,1.7,14.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3798,2017,7599,32562,145,1.2,14.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3799,2017,7259,30233,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3800,2017,7259,32278,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3801,2016,6899,47282,30,1.2,14.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3802,2018,12299,32031,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3803,2016,8000,11869,30,1.2,14.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3804,2017,7599,32113,145,1.2,14.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3805,2018,9499,15958,145,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3806,2016,12299,17947,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3807,2018,7495,10936,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3808,2019,15495,16555,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3809,2019,10495,12603,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3810,2019,14995,17715,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3811,2020,25000,7417,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3812,2017,10780,20629,150,1.6,19.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3813,2018,9299,17940,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3814,2016,16799,35405,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3815,2019,13000,10065,145,1.6,15.88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3816,2017,6699,30676,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3817,2018,7899,32743,145,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3818,2018,12599,34989,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3819,2017,12999,48776,145,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3820,2016,9395,16812,30,1.0,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3821,2016,12795,36263,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3822,2018,13995,15493,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3823,2018,17995,31548,150,1.6,10.51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3824,2016,6295,30566,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3825,2016,12067,27397,165,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3826,2018,7159,32573,150,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3827,2019,10495,5431,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3828,2020,14000,2458,145,1.0,14.08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3829,2016,12499,17574,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3830,2015,8499,50500,20,1.7,17.78,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3831,2018,12299,21366,150,1.6,19.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3832,2016,8499,16750,30,1.2,14.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3833,2017,13499,50456,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3834,2018,17695,17952,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3835,2019,10495,4638,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3836,2016,6799,8340,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3837,2016,5995,31000,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3838,2016,13995,20000,200,2.0,12.44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3839,2017,8995,5000,145,1.0,17.36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3840,2015,6795,29000,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3841,2016,14499,29143,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3842,2017,16499,17955,145,1.6,10.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3843,2017,9499,8474,145,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3844,2019,23995,1853,145,2.0,8.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3845,2020,13595,545,145,1.2,13.58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3846,2020,15495,2936,145,1.0,12.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3847,2018,12354,24448,150,1.4,12.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3848,2015,4495,42910,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3849,2018,9995,31676,150,1.4,12.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3850,2019,15494,13299,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3851,2019,15795,11345,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3852,2019,11499,4264,145,1.0,12.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3853,2015,6499,37254,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3854,2017,13299,12790,0,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3855,2019,12490,310,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3856,2017,7590,15772,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3857,2017,7299,15088,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3858,2017,9299,6299,145,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3859,2017,11399,30067,145,1.6,11.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3860,2018,14999,5880,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3861,2018,14499,13410,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3862,2019,16999,1775,145,1.4,11.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3863,2018,9699,11606,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3864,2019,8495,9487,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3865,2018,9499,9963,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3866,2019,18995,12141,150,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3867,2019,16995,6250,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3868,2019,20995,4661,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3869,2018,15499,7894,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3870,2018,9633,7804,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3871,2016,13999,21262,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3872,2017,14430,34870,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3873,2018,7990,31375,150,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3874,2018,11780,12955,145,1.4,13.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3875,2018,18890,13826,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3876,2019,23980,80,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3877,2019,18390,7064,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3878,2017,13290,17936,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3879,2020,19290,984,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3880,2014,5999,41960,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3881,2017,7299,15422,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3882,2018,16999,4203,145,1.6,10.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3883,2018,9999,12271,145,1.2,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3884,2014,6199,16059,30,1.2,15.22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3885,2014,6399,30553,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3886,2015,7699,13076,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3887,2017,8855,10392,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3888,2018,15314,14653,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3889,2019,14990,2439,145,1.0,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3890,2019,11990,3531,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3891,2019,16990,5004,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3892,2017,9490,12836,145,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3893,2017,9990,16012,30,1.2,14.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3894,2015,8290,27823,125,1.4,13.58,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3895,2020,12990,2500,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3896,2020,22990,4250,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3897,2020,12990,2000,145,1.0,14.08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3898,2017,7622,31189,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3899,2019,15539,11488,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3900,2019,13990,4000,145,1.0,12.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3901,2019,29490,13100,145,2.2,10.51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3902,2016,13888,16422,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3903,2019,13557,2251,150,1.0,13.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3904,2018,12492,10751,150,1.0,13.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3905,2019,18588,18731,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3906,2017,10490,14346,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3907,2017,11238,29820,150,1.4,13.58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3908,2018,11365,22503,150,1.4,13.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3909,2018,12562,7487,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3910,2017,9781,12803,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3911,2016,9338,16039,30,1.6,16.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3912,2018,12892,11748,145,1.4,13.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3913,2017,7603,29488,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3914,2017,10247,4817,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3915,2013,15739,25976,260,2.2,10.96,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3916,2014,6441,23346,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3917,2018,17490,13133,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3918,2018,17990,12050,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3919,2018,12499,8056,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3920,2018,8250,9843,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3921,2019,22990,1527,150,1.6,8.98,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3922,2015,9990,21900,165,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3923,2017,9990,24042,30,1.2,14.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3924,2015,11290,18784,165,1.4,11.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3925,2019,11680,3084,150,1.0,12.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3926,2017,14924,27080,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3927,2017,13740,25972,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3928,2017,12355,25948,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3929,2018,14690,15759,145,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3930,2019,17096,2684,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3931,2017,13539,16190,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3932,2016,12990,21159,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3933,2017,13490,12380,150,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3934,2018,15229,17267,150,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3935,2018,9297,17356,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3936,2017,16457,27911,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3937,2016,18797,26317,240,2.2,11.31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3938,2017,15299,21700,150,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3939,2019,18985,4266,145,2.5,8.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3940,2018,18599,5728,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3941,2018,7985,15682,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3942,2015,7361,25730,20,1.4,18.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3943,2019,17571,3737,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3944,2017,13871,13206,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3945,2017,13894,10172,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3946,2017,13745,25895,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3947,2019,17622,3624,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3948,2017,15728,14937,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3949,2019,16786,11848,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3950,2019,17560,4581,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3951,2018,14811,27318,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3952,2017,9628,27918,145,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
